InvoiceId,CustomerId,InvoiceNumber,SalesOrderNumber,InvoiceDate,InvoicedNetValue,InvoiceTaxValue,CretaedDate,LastModifiedDate
1093008,135746,1111501031,1111700283,2023-09-21 00:00:00.000,1251.00,250.20,2023-09-21 15:34:41.393,2023-09-21 16:20:08.023
1093134,133607,1111501032,1111700775,2023-09-21 00:00:00.000,630.00,126.00,2023-09-21 15:42:33.363,2023-09-21 16:20:08.240
1093204,126725,1111501033,1111700490,2023-09-21 00:00:00.000,6725.00,0.00,2023-09-21 16:13:30.967,2023-09-21 16:20:08.663
1099339,123284,1111501034,1111701391,2023-09-25 00:00:00.000,0.00,0.00,2023-09-25 07:46:41.347,2023-09-25 07:47:06.003
1100816,124865,1111501035,1111700598,2023-09-25 00:00:00.000,7198.04,1439.61,2023-09-25 09:43:23.590,2023-09-25 16:37:34.583
1101034,124865,1111501036,1111700623,2023-09-25 00:00:00.000,3420.00,684.00,2023-09-25 09:59:14.840,2023-09-25 16:37:35.067
1101224,134351,1111501037,1111700908,2023-09-25 00:00:00.000,2931.50,586.30,2023-09-25 10:27:51.420,2023-09-25 16:37:35.317
1101333,134165,1111501038,1111700901,2023-09-25 00:00:00.000,160.31,0.00,2023-09-25 10:48:13.287,2023-09-25 16:37:35.660
1101359,134165,1111501039,1111700365,2023-09-25 00:00:00.000,222.00,0.00,2023-09-25 10:59:30.900,2023-09-25 16:37:35.817
1101584,128585,1111501040,1111701368,2023-09-25 00:00:00.000,325.00,65.00,2023-09-25 13:15:11.420,2023-09-25 16:37:36.083
1101686,126260,1111501041,1111701051,2023-09-25 00:00:00.000,75430.50,0.00,2023-09-25 13:46:04.690,2023-09-25 16:37:36.300
1101742,126167,1111501042,1111701050,2023-09-25 00:00:00.000,12553.25,2510.65,2023-09-25 13:50:42.437,2023-09-25 16:37:36.533
1101880,127190,1111501043,1111700093,2023-09-25 00:00:00.000,12120.00,2424.00,2023-09-25 14:00:23.327,2023-09-25 16:37:36.690
1102329,127190,1111501044,1111700092,2023-09-25 00:00:00.000,11170.25,2234.05,2023-09-25 15:07:21.923,2023-09-25 16:37:36.863
1102359,127190,1111501045,1111700089,2023-09-25 00:00:00.000,16977.50,3395.50,2023-09-25 15:17:11.960,2023-09-25 16:37:37.050
1102385,127190,1111501046,1111700088,2023-09-25 00:00:00.000,14439.25,2887.85,2023-09-25 15:27:34.150,2023-09-25 16:37:37.207
1102437,132491,1111501047,1111701383,2023-09-25 00:00:00.000,0.00,0.00,2023-09-25 15:33:52.323,2023-09-25 15:34:31.250
1102473,132026,1111501048,1111700873,2023-09-25 00:00:00.000,560.00,112.00,2023-09-25 15:46:27.027,2023-09-25 16:37:37.347
1102526,134165,1111501049,1111700812,2023-09-25 00:00:00.000,426.14,0.00,2023-09-25 15:56:49.933,2023-09-25 16:37:37.487
1102551,127748,1111501050,1111700770,2023-09-25 00:00:00.000,0.00,0.00,2023-09-25 15:58:03.150,2023-09-26 10:48:37.510
1103355,127748,1111501051,1111701259,2023-09-26 00:00:00.000,7830.00,0.00,2023-09-26 09:07:14.523,2023-09-26 10:48:37.900
1103443,134351,1111501052,1111701222,2023-09-26 00:00:00.000,2595.00,519.00,2023-09-26 09:15:51.117,2023-09-26 10:48:38.243
1103559,132491,1111501053,1111700782,2023-09-26 00:00:00.000,2958.00,591.60,2023-09-26 09:47:03.743,2023-09-26 10:48:38.510
1103701,134165,1111501054,1111501054,2023-09-26 00:00:00.000,142483.00,0.00,2023-09-26 10:06:16.653,2023-09-26 10:48:38.913
1103755,134165,1111501055,1111701390,2023-09-26 00:00:00.000,44.86,0.00,2023-09-26 10:19:32.913,2023-09-26 10:48:39.100
1104028,136304,1111501056,1111700547,2023-09-26 00:00:00.000,0.00,0.00,2023-09-26 10:45:25.827,2023-09-26 10:48:39.367
1105457,138629,1111501057,1111700780,2023-09-26 00:00:00.000,0.00,0.00,2023-09-26 14:38:25.717,2023-09-26 14:38:56.337
1106031,138629,1111501058,1111700899,2023-09-26 00:00:00.000,0.00,0.00,2023-09-26 14:39:37.727,2023-09-26 14:39:54.550
1106070,132491,1111501059,1111700911,2023-09-26 00:00:00.000,0.00,0.00,2023-09-26 14:44:45.647,2023-09-26 14:45:01.567
1106093,132491,1111501060,1111700973,2023-09-26 00:00:00.000,0.00,0.00,2023-09-26 14:45:31.390,2023-09-26 14:45:51.580
1106171,134909,1111501061,1111701086,2023-09-26 00:00:00.000,0.00,0.00,2023-09-26 14:47:49.960,2023-09-26 14:48:13.113
1106260,132491,1111501062,1111701120,2023-09-26 00:00:00.000,0.00,0.00,2023-09-26 14:51:53.360,2023-09-26 14:52:16.450
1106305,135374,1111501063,1111701144,2023-09-26 00:00:00.000,0.00,0.00,2023-09-26 14:52:50.567,2023-09-26 14:53:07.727
1106348,133793,1111501064,1111701162,2023-09-26 00:00:00.000,0.00,0.00,2023-09-26 14:53:38.253,2023-09-26 14:53:55.823
1106371,135746,1111501065,1111701164,2023-09-26 00:00:00.000,0.00,0.00,2023-09-26 14:54:31.463,2023-09-26 14:54:49.923
1106788,132491,1111501066,1111700421,2023-09-26 00:00:00.000,3877.00,775.40,2023-09-26 15:57:42.870,2023-09-26 16:40:10.393
1106836,132491,1111501067,1111700422,2023-09-26 00:00:00.000,3872.00,774.40,2023-09-26 16:02:39.247,2023-09-26 16:40:10.970
1106959,132491,1111501068,1111701147,2023-09-26 00:00:00.000,1609.00,321.80,2023-09-26 16:11:45.847,2023-09-26 16:40:11.297
1107008,132491,1111501069,1111701248,2023-09-26 00:00:00.000,7234.00,1446.80,2023-09-26 16:30:08.277,2023-09-26 16:40:11.470
1111625,134351,1111501070,1111700369,2023-09-27 00:00:00.000,4752.00,950.40,2023-09-27 13:33:54.853,2023-09-27 16:29:26.537
1111676,134351,1111501071,1111700370,2023-09-27 00:00:00.000,695.00,139.00,2023-09-27 13:43:51.557,2023-09-27 16:29:26.897
1111715,132491,1111501072,1111701148,2023-09-27 00:00:00.000,29884.00,5976.80,2023-09-27 14:01:54.790,2023-09-27 16:29:27.193
1111798,133514,1111501073,1111701290,2023-09-27 00:00:00.000,0.00,0.00,2023-09-27 14:20:20.563,2023-09-27 16:29:27.507
1112062,847747,1111501074,1111700837,2023-09-27 00:00:00.000,1840.00,368.00,2023-09-27 15:36:07.607,2023-09-27 16:29:27.897
1112488,122354,1111501075,1111700843,2023-09-27 00:00:00.000,1088.00,217.60,2023-09-27 15:52:33.070,2023-09-27 16:29:28.177
1114809,135746,1111501076,1111700890,2023-09-28 00:00:00.000,9937.50,1987.50,2023-09-28 13:55:38.033,2023-09-28 15:56:35.743
1115287,124865,1111501077,1111700818,2023-09-28 00:00:00.000,26900.00,5380.00,2023-09-28 15:14:54.767,2023-09-28 15:56:36.133
1115330,124865,1111501078,1111700819,2023-09-28 00:00:00.000,8670.00,1734.00,2023-09-28 15:28:16.557,2023-09-28 15:56:36.603
1115358,137885,1111501079,1111701216,2023-09-28 00:00:00.000,4750.00,950.00,2023-09-28 15:34:12.733,2023-09-28 15:56:36.913
1115375,132491,1111501080,1111701409,2023-09-28 00:00:00.000,0.00,0.00,2023-09-28 15:37:24.410,2023-09-28 15:56:37.180
1115386,132491,1111501081,1111701415,2023-09-28 00:00:00.000,0.00,0.00,2023-09-28 15:38:18.243,2023-09-28 15:56:37.303
1115420,127190,1111501082,1111701115,2023-09-28 00:00:00.000,1000.00,200.00,2023-09-28 15:45:56.300,2023-09-28 15:56:37.443
1115458,137792,1111501083,1111701258,2023-09-28 00:00:00.000,187.50,37.50,2023-09-28 15:51:15.277,2023-09-28 15:56:37.617
1115625,137699,1111501084,1111701223,2023-09-28 00:00:00.000,1058.00,211.60,2023-09-28 16:26:13.283,2023-09-28 16:28:42.263
1328449,758555,1111501559,1111701618,2023-11-30 00:00:00.000,3390.66,678.13,2023-11-30 15:39:56.870,2023-11-30 18:07:09.410
1328478,758555,1111501560,1111701583,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 15:44:04.733,2023-11-30 18:07:09.580
1328517,758555,1111501561,1111701577,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 15:52:07.297,2023-11-30 18:07:09.783
1328566,758555,1111501562,1111701567,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 16:06:10.957,2023-11-30 18:07:09.957
1328605,758555,1111501563,1111701620,2023-11-30 00:00:00.000,3390.66,678.13,2023-11-30 16:09:21.527,2023-11-30 18:07:10.127
1328654,758555,1111501564,1111701314,2023-11-30 00:00:00.000,3390.66,678.13,2023-11-30 16:11:03.320,2023-11-30 18:07:10.300
1328703,758555,1111501565,1111701604,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 16:15:18.430,2023-11-30 18:07:10.487
1328782,758555,1111501566,1111701447,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 16:16:50.823,2023-11-30 18:07:10.673
1328841,758555,1111501567,1111701515,2023-11-30 00:00:00.000,3390.66,678.13,2023-11-30 16:18:36.913,2023-11-30 18:07:10.863
1328890,758555,1111501568,1111701606,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 16:20:27.650,2023-11-30 18:07:11.050
1328941,758555,1111501569,1111701326,2023-11-30 00:00:00.000,3390.66,678.13,2023-11-30 16:22:13.700,2023-11-30 18:07:11.253
1328990,758555,1111501570,1111701505,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 16:23:45.113,2023-11-30 18:07:11.473
1329039,758555,1111501571,1111701411,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 16:25:54.147,2023-11-30 18:07:11.693
1329168,758555,1111501572,1111701133,2023-11-30 00:00:00.000,3039.08,607.82,2023-11-30 16:27:37.727,2023-11-30 18:07:11.927
1329209,758555,1111501573,1111701318,2023-11-30 00:00:00.000,3390.66,678.13,2023-11-30 16:29:30.483,2023-11-30 18:07:12.193
1329290,758555,1111501574,1111701436,2023-11-30 00:00:00.000,3039.08,607.82,2023-11-30 16:31:22.460,2023-11-30 18:07:12.410
1329350,758555,1111501575,1111701146,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 16:32:58.297,2023-11-30 18:07:12.630
1329389,758555,1111501576,1111701430,2023-11-30 00:00:00.000,2760.66,552.13,2023-11-30 16:34:46.037,2023-11-30 16:35:49.147
1329465,758555,1111501577,1111701501,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 16:37:57.487,2023-11-30 18:07:12.850
1329554,758555,1111501578,1111701457,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 16:39:38.287,2023-11-30 18:07:13.053
1329593,758555,1111501579,1111701300,2023-11-30 00:00:00.000,3039.08,607.82,2023-11-30 16:42:23.023,2023-11-30 18:07:13.270
1329623,758555,1111501580,1111701573,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 16:43:54.047,2023-11-30 18:07:13.537
1329652,758555,1111501581,1111701560,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 16:45:41.090,2023-11-30 18:05:40.717
1329681,758555,1111501582,1111701228,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 16:47:19.823,2023-11-30 18:07:13.757
1329710,758555,1111501583,1111701273,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 16:49:18.187,2023-11-30 18:07:13.990
1329739,758555,1111501584,1111701497,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 16:51:25.160,2023-11-30 18:07:14.223
1329768,758555,1111501585,1111701510,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 16:53:45.690,2023-11-30 18:07:14.410
1329797,758555,1111501586,1111701343,2023-11-30 00:00:00.000,3039.08,607.82,2023-11-30 16:55:37.943,2023-11-30 18:07:14.630
1329827,758555,1111501587,1111701137,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 16:57:27.177,2023-11-30 18:07:14.803
1329856,758555,1111501588,1111701316,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 16:58:47.097,2023-11-30 18:07:15.037
1329885,758555,1111501589,1111701320,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 17:00:21.727,2023-11-30 18:07:15.210
1329914,758555,1111501590,1111701312,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 17:01:56.453,2023-11-30 18:07:15.367
1329963,758555,1111501591,1111701420,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 17:09:39.587,2023-11-30 18:07:15.663
1329996,758555,1111501592,1111701430,2023-11-30 00:00:00.000,3390.66,678.13,2023-11-30 17:11:02.300,2023-11-30 18:07:16.100
1330025,758555,1111501593,1111701413,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 17:12:34.020,2023-11-30 18:07:16.273
1330054,758555,1111501594,1111701569,2023-11-30 00:00:00.000,3390.66,678.13,2023-11-30 17:14:27.890,2023-11-30 18:07:16.443
1330085,758555,1111501595,1111701588,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 17:16:31.417,2023-11-30 18:07:16.630
1330114,758555,1111501596,1111701513,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 17:20:22.713,2023-11-30 18:07:16.820
1330170,758555,1111501597,1111701252,2023-11-30 00:00:00.000,5003.16,1000.63,2023-11-30 17:22:39.077,2023-11-30 18:07:17.007
1330230,758555,1111501598,1111701585,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 17:24:16.413,2023-11-30 18:07:17.177
1330299,758555,1111501599,1111701563,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 17:26:22.463,2023-11-30 18:07:17.380
1330328,758555,1111501600,1111701171,2023-11-30 00:00:00.000,3039.08,607.82,2023-11-30 17:28:13.447,2023-11-30 18:07:17.570
1330354,758555,1111501601,1111701099,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 17:29:36.213,2023-11-30 18:07:17.757
1330383,758555,1111501602,1111701097,2023-11-30 00:00:00.000,3120.66,624.13,2023-11-30 17:31:04.667,2023-11-30 18:07:17.973
1330413,758555,1111501603,1111701474,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 17:32:41.137,2023-11-30 18:07:18.163
1330442,758555,1111501604,1111701417,2023-11-30 00:00:00.000,6243.82,1248.76,2023-11-30 17:34:13.480,2023-11-30 18:07:18.367
1330471,758555,1111501605,1111701499,2023-11-30 00:00:00.000,3390.66,678.13,2023-11-30 17:35:44.890,2023-11-30 18:07:18.553
1330500,758555,1111501606,1111701445,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 17:37:23.293,2023-11-30 18:07:18.773
1330529,758555,1111501607,1111701610,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 17:38:46.293,2023-11-30 18:07:18.943
1330558,758555,1111501608,1111701622,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 17:40:09.327,2023-11-30 18:07:19.147
1330587,758555,1111501609,1111701127,2023-11-30 00:00:00.000,1784.08,356.82,2023-11-30 17:41:35.357,2023-11-30 18:07:19.367
1330616,758555,1111501610,1111701424,2023-11-30 00:00:00.000,1964.08,392.82,2023-11-30 17:43:11.323,2023-11-30 18:07:19.583
1344704,436806,1111900049,1111900049,2023-12-01 00:00:00.000,1064392.11,212878.42,2023-12-01 10:27:46.450,2023-12-01 15:10:38.200
1344735,436806,1111501611,1111501611,2023-12-01 00:00:00.000,1064392.11,212878.42,2023-12-01 10:33:30.510,2023-12-01 15:10:38.417
1348736,127190,1111501612,1111701739,2023-12-01 00:00:00.000,0.00,0.00,2023-12-01 14:55:59.150,2023-12-01 14:56:33.337
1349809,127190,1111501613,1111701830,2023-12-04 00:00:00.000,0.00,0.00,2023-12-04 10:45:23.353,2023-12-04 10:46:26.200
1349931,127190,1111501614,1111501614,2023-12-01 00:00:00.000,1874.68,374.94,2023-12-04 11:56:22.157,2023-12-04 17:20:12.957
1353950,1199957,1111501615,1111501615,2023-12-05 00:00:00.000,3972.00,794.40,2023-12-05 17:13:09.507,2023-12-05 17:34:53.787
1359280,132491,1111501616,1111701784,2023-12-07 00:00:00.000,1484.00,296.80,2023-12-07 10:16:38.680,2023-12-07 12:12:58.670
1359367,132491,1111501617,1111701785,2023-12-07 00:00:00.000,6840.00,1368.00,2023-12-07 10:37:31.447,2023-12-07 12:12:58.923
1359433,557758,1111501618,1111501618,2023-12-07 00:00:00.000,125301.97,25060.39,2023-12-07 10:59:40.327,2023-12-07 12:12:59.220
1359518,132491,1111501619,1111701663,2023-12-07 00:00:00.000,169.00,33.80,2023-12-07 11:27:05.077,2023-12-07 12:12:59.377
1359553,132491,1111501620,1111701664,2023-12-07 00:00:00.000,742.00,148.40,2023-12-07 11:36:41.390,2023-12-07 12:12:59.470
1359851,742710,1111501621,1111701035,2023-12-07 00:00:00.000,16560.00,3312.00,2023-12-07 12:05:04.493,2023-12-07 12:12:59.797
1361188,124865,1111501622,1111701808,2023-12-08 00:00:00.000,0.00,0.00,2023-12-08 13:52:43.913,2023-12-08 13:53:18.877
1362453,132491,1111501623,1111701834,2023-12-11 00:00:00.000,0.00,0.00,2023-12-11 08:59:50.563,2023-12-11 09:00:13.573
1363075,122447,1111501624,1111501624,2023-12-11 00:00:00.000,188.88,37.78,2023-12-11 10:36:52.117,2023-12-11 17:32:38.907
1363275,758555,1111501625,1111700856,2023-12-11 00:00:00.000,0.00,0.00,2023-12-11 10:55:07.873,2023-12-11 17:32:39.297
1364668,127190,1111501626,1111701524,2023-12-11 00:00:00.000,2963.00,592.60,2023-12-11 11:07:27.037,2023-12-11 17:32:39.560
1364971,123749,1111501627,1111701679,2023-12-11 00:00:00.000,9190.00,1838.00,2023-12-11 11:17:03.323,2023-12-11 17:32:39.687
1365091,133235,1111501628,1111701759,2023-12-11 00:00:00.000,651.00,130.20,2023-12-11 11:33:39.747,2023-12-11 17:32:39.860
1365307,133514,1111501629,1111701837,2023-12-11 00:00:00.000,60.00,12.00,2023-12-11 11:52:18.580,2023-12-11 17:32:40.000
1365398,127190,1111501630,1111701304,2023-12-11 00:00:00.000,10975.00,2195.00,2023-12-11 12:17:25.500,2023-12-11 17:32:40.390
1366332,124214,1111501631,1111701811,2023-12-11 00:00:00.000,2391.00,478.20,2023-12-11 13:47:15.857,2023-12-11 17:32:40.623
1367192,137885,1111501632,1111700144,2023-12-11 00:00:00.000,13790.00,2758.00,2023-12-11 15:11:06.530,2023-12-11 17:32:40.890
1367516,137885,1111501633,1111700127,2023-12-11 00:00:00.000,20526.00,4105.20,2023-12-11 15:32:56.913,2023-12-11 17:32:41.343
1367940,137885,1111501634,1111700129,2023-12-11 00:00:00.000,1680.00,336.00,2023-12-11 15:48:57.133,2023-12-11 17:32:41.593
1368137,137885,1111501635,1111700130,2023-12-11 00:00:00.000,851.00,170.20,2023-12-11 16:02:05.093,2023-12-11 17:32:41.703
1368291,134816,1111501636,1111701802,2023-12-11 00:00:00.000,680.00,136.00,2023-12-11 17:27:06.443,2023-12-11 17:32:41.797
1369501,124214,1111501637,1111701183,2023-12-12 00:00:00.000,3386.00,677.20,2023-12-12 09:47:26.130,2023-12-12 10:27:03.350
1369799,758555,1111501638,1111701087,2023-12-12 00:00:00.000,0.00,0.00,2023-12-12 10:17:24.547,2023-12-12 10:27:03.630
1369846,758555,1111501639,1111701556,2023-12-12 00:00:00.000,0.00,0.00,2023-12-12 10:21:41.483,2023-12-12 10:27:03.867
1371652,132491,1111501640,1111701823,2023-12-12 00:00:00.000,0.00,0.00,2023-12-12 15:53:53.763,2023-12-12 15:54:17.297
1371702,132491,1111501641,1111701814,2023-12-12 00:00:00.000,0.00,0.00,2023-12-12 15:54:44.910,2023-12-12 15:55:01.040
1371731,132491,1111501642,1111701596,2023-12-12 00:00:00.000,0.00,0.00,2023-12-12 15:55:57.170,2023-12-12 15:56:17.560
1374759,127190,1111501643,1111701844,2023-12-13 00:00:00.000,0.00,0.00,2023-12-13 15:18:26.940,2023-12-13 15:18:55.693
1391577,128306,1111501644,1111701892,2023-12-18 00:00:00.000,0.00,0.00,2023-12-18 11:08:30.347,2023-12-18 11:08:58.670
1397475,135374,1111501645,1111701862,2023-12-19 00:00:00.000,156415.00,31283.00,2023-12-19 17:09:55.523,2023-12-19 17:11:13.577
1397508,135374,1111501646,1111701862,2023-12-13 00:00:00.000,156415.00,31283.00,2023-12-19 17:12:19.507,2023-12-19 17:39:52.767
1397658,123377,1111501647,1111501647,2023-12-19 00:00:00.000,219976.00,0.00,2023-12-19 17:35:23.510,2023-12-19 17:39:53.127
1398958,374614,1111501648,1111501648,2023-12-20 00:00:00.000,60000.00,0.00,2023-12-20 09:36:21.930,2023-12-20 18:57:25.140
1399372,137885,1111501649,1111700132,2023-12-20 00:00:00.000,1100.00,220.00,2023-12-20 10:12:57.017,2023-12-20 18:57:25.420
1399505,137885,1111501650,1111700156,2023-12-20 00:00:00.000,11748.00,2349.60,2023-12-20 10:16:56.613,2023-12-20 18:57:25.857
1399744,127004,1111501651,1111701815,2023-12-20 00:00:00.000,917.00,0.00,2023-12-20 11:12:07.983,2023-12-20 18:57:26.233
1400584,124865,1111501652,1111701369,2023-12-20 00:00:00.000,8200.00,1640.00,2023-12-20 11:44:49.863,2023-12-20 18:57:26.717
1401394,128864,1111501653,1111701658,2023-12-20 00:00:00.000,11600.00,2320.00,2023-12-20 14:11:06.273,2023-12-20 18:57:27.090
1401473,122354,1111501654,1111701629,2023-12-20 00:00:00.000,1743.00,348.60,2023-12-20 14:34:15.547,2023-12-20 18:57:27.390
1401517,122354,1111501655,1111701630,2023-12-20 00:00:00.000,17789.00,3557.80,2023-12-20 14:38:50.200,2023-12-20 18:57:27.733
1401574,123005,1111501656,1111701659,2023-12-20 00:00:00.000,1380.00,0.00,2023-12-20 14:47:09.823,2023-12-20 18:57:27.967
1402074,132491,1111501657,1111701521,2023-12-20 00:00:00.000,4615.00,923.00,2023-12-20 15:25:05.883,2023-12-20 18:57:28.233
1402343,129608,1111501658,1111701851,2023-12-20 00:00:00.000,0.00,0.00,2023-12-20 15:59:42.410,2023-12-20 16:00:08.010
1402464,124865,1111501659,1111701158,2023-12-20 00:00:00.000,8015.00,1603.00,2023-12-20 16:06:24.647,2023-12-20 18:57:28.747
1403016,124865,1111501660,1111700744,2023-12-20 00:00:00.000,6905.00,1381.00,2023-12-20 16:45:37.203,2023-12-20 18:57:29.170
1403066,124865,1111501661,1111700745,2023-12-20 00:00:00.000,1110.00,222.00,2023-12-20 16:50:48.873,2023-12-20 18:57:29.403
1403145,124214,1111501662,1111701598,2023-12-20 00:00:00.000,1113.00,222.60,2023-12-20 17:06:48.900,2023-12-20 18:57:29.543
1405055,124400,1111900050,1111400027,2023-12-20 00:00:00.000,696.58,139.32,2023-12-20 18:25:21.013,2023-12-20 18:57:29.747
1405093,126725,1111501663,1111701845,2023-12-20 00:00:00.000,1948.00,0.00,2023-12-20 18:38:59.090,2023-12-20 18:57:29.903
1408118,374804,1111501664,1111501664,2023-12-21 00:00:00.000,1500.00,300.00,2023-12-21 11:47:58.627,2023-12-21 15:18:31.413
1408415,124214,1111501665,1111701919,2023-12-21 00:00:00.000,0.00,0.00,2023-12-21 13:27:20.127,2023-12-21 13:27:40.713
1408570,127190,1111501666,1111701921,2023-12-21 00:00:00.000,0.00,0.00,2023-12-21 13:43:30.177,2023-12-21 13:43:51.440
1410117,475689,1111501667,1111501667,2023-12-21 00:00:00.000,3000.00,600.00,2023-12-21 17:07:26.843,2023-12-21 17:16:05.680
1411437,124214,1111501668,1111701936,2023-12-22 00:00:00.000,0.00,0.00,2023-12-22 10:11:41.087,2023-12-22 10:11:59.690
1411598,134165,1111501669,1111501669,2023-12-22 00:00:00.000,100000.00,0.00,2023-12-22 10:25:05.037,2023-12-22 14:20:50.283
1412282,124865,1111501670,1111501670,2023-12-22 00:00:00.000,27140.50,5428.10,2023-12-22 11:18:01.257,2023-12-22 14:20:50.580
1412450,135746,1111501671,1111700890,2023-12-22 00:00:00.000,9937.50,1987.50,2023-12-22 11:27:15.070,2023-12-22 14:20:50.690
1412576,124865,1111501672,1111501672,2023-12-22 00:00:00.000,13612.50,2722.50,2023-12-22 11:34:02.450,2023-12-22 14:20:50.893
1412643,124865,1111501673,1111501673,2023-12-22 00:00:00.000,16375.00,3275.00,2023-12-22 11:44:36.833,2023-12-22 14:20:51.050
1413246,124865,1111501674,1111701578,2023-12-22 00:00:00.000,4145.00,829.00,2023-12-22 13:36:01.650,2023-12-22 14:20:51.267
1413281,124865,1111501675,1111701579,2023-12-22 00:00:00.000,690.00,138.00,2023-12-22 13:41:43.643,2023-12-22 14:20:51.470
1413317,124865,1111501676,1111701370,2023-12-22 00:00:00.000,2030.00,406.00,2023-12-22 13:51:55.953,2023-12-22 14:20:51.643
1413362,126260,1111501677,1111701581,2023-12-22 00:00:00.000,6538.00,0.00,2023-12-22 14:03:18.980,2023-12-22 14:20:51.863
1425033,758555,1111501678,1111701760,2023-12-29 00:00:00.000,2485.50,497.10,2023-12-29 09:32:04.277,2023-12-29 16:22:30.237
1425348,758555,1111501679,1111701696,2023-12-29 00:00:00.000,4971.00,994.20,2023-12-29 09:34:27.373,2023-12-29 16:22:30.580
1426710,758555,1111501680,1111701655,2023-12-29 00:00:00.000,4971.00,994.20,2023-12-29 09:41:08.097,2023-12-29 16:22:30.830
1427811,758555,1111501681,1111701704,2023-12-29 00:00:00.000,2485.50,497.10,2023-12-29 09:56:06.937,2023-12-29 16:22:31.063
1427973,758555,1111501682,1111701712,2023-12-29 00:00:00.000,2485.50,497.10,2023-12-29 10:09:17.177,2023-12-29 16:22:31.300
1428056,758555,1111501683,1111701694,2023-12-29 00:00:00.000,4971.00,994.20,2023-12-29 10:11:27.103,2023-12-29 16:22:31.567
1428231,758555,1111501684,1111701601,2023-12-29 00:00:00.000,2485.50,497.10,2023-12-29 10:14:02.770,2023-12-29 16:22:31.830
1428284,758555,1111501685,1111701745,2023-12-29 00:00:00.000,2485.50,497.10,2023-12-29 10:16:34.513,2023-12-29 16:22:32.067
1428317,758555,1111501686,1111701747,2023-12-29 00:00:00.000,2485.50,497.10,2023-12-29 10:19:03.057,2023-12-29 16:22:32.330
1428400,758555,1111501687,1111701653,2023-12-29 00:00:00.000,2485.50,497.10,2023-12-29 10:30:33.033,2023-12-29 16:22:32.567
1428433,758555,1111501688,1111701800,2023-12-29 00:00:00.000,2485.50,497.10,2023-12-29 10:32:33.263,2023-12-29 16:22:32.847
1428466,758555,1111501689,1111701720,2023-12-29 00:00:00.000,2485.50,497.10,2023-12-29 10:35:17.380,2023-12-29 16:20:17.647
1428499,758555,1111501690,1111701700,2023-12-29 00:00:00.000,2485.50,497.10,2023-12-29 10:38:02.613,2023-12-29 16:22:33.097
1428532,758555,1111501691,1111701718,2023-12-29 00:00:00.000,2485.50,497.10,2023-12-29 10:40:19.657,2023-12-29 16:22:33.330
1428575,758555,1111501692,1111701038,2023-12-29 00:00:00.000,2485.50,497.10,2023-12-29 10:43:24.960,2023-12-29 16:22:33.550
1428607,758555,1111501693,1111701790,2023-12-29 00:00:00.000,2485.50,497.10,2023-12-29 10:46:18.233,2023-12-29 16:22:33.893
1428645,758555,1111501694,1111701796,2023-12-29 00:00:00.000,2485.50,497.10,2023-12-29 10:50:58.767,2023-12-29 16:22:34.317
1428678,758555,1111501695,1111701702,2023-12-29 00:00:00.000,2485.50,497.10,2023-12-29 10:53:52.640,2023-12-29 16:22:34.567
1428721,758555,1111501696,1111701764,2023-12-29 00:00:00.000,2485.50,497.10,2023-12-29 10:56:15.870,2023-12-29 16:22:34.830
1428754,758555,1111501697,1111701728,2023-12-29 00:00:00.000,2485.50,497.10,2023-12-29 11:01:25.890,2023-12-29 16:22:35.067
1428787,758555,1111501698,1111701690,2023-12-29 00:00:00.000,4971.00,994.20,2023-12-29 11:03:44.827,2023-12-29 16:22:35.317
